MMS Id,Normalized Call Number,Library Name,Location Name,Permanent Call Number,Title,Description,Base Status,Barcode,Scanned Barcode,Notes/Comments,Retention Commitment
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.38(1982),Item in place,0123500810726,39097014556956,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.39:pt.1(1982),Item in place,0123500810734,39097014556964,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.39:pt.2(1982),Item in place,0123500810742,39097014556972,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.40(1985),Item in place,0123500810759,39097014556980,,
993835390101921,0ml 5 c38,Main Library,Stacks,ML5 .C38,Chigiana.,v.42(1990),Item in place,0123500810767,39097014556998,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.83:no.1(2016:Jan.),Item in place,B2047360,39097014556287,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.83:no.2(2016:Feb.),Item in place,B2048359,39097014556295,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.83:no.3(2016:Mar.),Item in place,B2049415,39097014556303,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.83:no.4(2016:Apr.),Item in place,B2050692,39097014556311,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.83:no.5(2016:May),Item in place,B2052091,39097014556329,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.83:no.6(2016:June),Item in place,B2052730,39097014556337,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.83:no.8(2016:Aug.),Item in place,B2054146,39097014556345,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.83:no.9(2016:Sept. ),Item in place,B2054872,39097014556352,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.83:no.10(2016:Oct.),Item in place,B2056105,39097014556360,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.83:no.11(2016:Nov.),Item in place,B2057616,39097014556378,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.83:no.12(2016:Dec.),Item in place,B2058668,39097014556386,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.84:no.1(2017:Jan.),Item in place,B2059760,39097014556394,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.84:no.2(2017:Feb.),Item in place,B2060253,39097014556402,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.84:no.3(2017:Mar. ),Item in place,B2061591,39097014556410,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.84:no.4(2017:Apr.),Item in place,B2062639,39097014556428,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.84:no.5(2017:May),Item in place,B2063946,39097014556436,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.84:no.6(2017:June),Item in place,B2065146,39097014556444,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.84:no.7(2017:Jul.),Item in place,B2065923,39097014556451,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.84:no.8(2017:Aug.),Item in place,B2066996,39097014556469,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.84:no.9(2017:Sept.),Item in place,B2067640,39097014556477,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.84:no.10(2017:Oct.),Item in place,B2068968,39097014556485,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.84:no.11(2017:Nov.),Item in place,B2069980,39097014556493,,
995089080101921,0ml 1 d72,Main Library,Stacks,ML1 .D72,Downbeat.,v.84:no.12(2017:Dec.),Item in place,B2171950,39097014556501,,
994422640101921,0n 1 a1 f532 + 0,Main Library,Stacks,+ N1.A1 F532,Flash art.,no.275(2010:Dec.),Item in place,B905660,39097013155115,,
994422640101921,0n 1 a1 f532 + 0,Main Library,Stacks,+ N1.A1 F532,Flash art.,no.150-152(1990:Jan.-June),Item in place,0123501115471,39097014557392,,
994422640101921,0n 1 a1 f532 + 0,Main Library,Stacks,+ N1.A1 F532,Flash art.,no.153-155(1990:July-Dec.),Item in place,0123501115489,39097014557400,,
994422640101921,0n 1 a1 f532 + 0,Main Library,Stacks,+ N1.A1 F532,Flash art.,no.159-161(1991:July-Dec.),Item in place,0123501115505,39097014557996,,
994422640101921,0n 1 a1 f532 + 0,Main Library,Stacks,+ N1.A1 F532,Flash art.,no.156-158(1991:Jan.-June),Item in place,0123501115497,39097014558002,,
993608880101921,"0ml""410 h4 a55",Main Library,Stacks,ML410.H4 A55,Haydn-Studien.,v.1(1965-1967:June-Apr.),Item in place,0123500282694,39097014557210,,
993608880101921,"0ml""410 h4 a55",Main Library,Stacks,ML410.H4 A55,Haydn-Studien.,v.11:no.2(2017:Sept),Item in place,B2174250,39097014557228,,
993608880101921,"0ml""410 h4 a55",Main Library,Stacks,ML410.H4 A55,Haydn-Studien.,v.2(1969-1970:Mar.-Dec.),Item in place,0123500282702,39097014557236,,
993608880101921,"0ml""410 h4 a55",Main Library,Stacks,ML410.H4 A55,Haydn-Studien.,v.3(1973-1974:Jan.-July),Item in place,0123500282710,39097014557244,,
993608880101921,"0ml""410 h4 a55",Main Library,Stacks,ML410.H4 A55,Haydn-Studien.,v.4(1976-1980:May),Item in place,0123500282728,39097014557251,,
993608880101921,"0ml""410 h4 a55",Main Library,Stacks,ML410.H4 A55,Haydn-Studien.,v.5(1982-1985:Mar.-Dec.),Item in place,0123500282736,39097014557269,,
991426480101921,"0ml""459 j6",Main Library,Stacks,ML459 .J6,Journal of the American Musical Instrument Society.,v.11(1985),Item in place,0123500093836,39097014557277,,
991426480101921,"0ml""459 j6",Main Library,Stacks,ML459 .J6,Journal of the American Musical Instrument Society.,v.12(1986),Item in place,0123500093844,39097014557285,,
991426480101921,"0ml""459 j6",Main Library,Stacks,ML459 .J6,Journal of the American Musical Instrument Society.,v.13(1987),Item in place,0123500093851,39097014557293,,
991426480101921,"0ml""459 j6",Main Library,Stacks,ML459 .J6,Journal of the American Musical Instrument Society.,v.14(1988),Item in place,0123500093869,39097014557301,,
991426480101921,"0ml""459 j6",Main Library,Stacks,ML459 .J6,Journal of the American Musical Instrument Society.,v.15(1989),Item in place,0123500093877,39097014557319,,
991426480101921,"0ml""459 j6",Main Library,Stacks,ML459 .J6,Journal of the American Musical Instrument Society.,v.3(1977),Item in place,0123500093760,39097014557327,,
991426480101921,"0ml""459 j6",Main Library,Stacks,ML459 .J6,Journal of the American Musical Instrument Society.,v.39(2013),Item in place,B2012861,39097014557335,,
991426480101921,"0ml""459 j6",Main Library,Stacks,ML459 .J6,Journal of the American Musical Instrument Society.,v.4(1978),Item in place,0123500093778,39097014557343,,
991426480101921,"0ml""459 j6",Main Library,Stacks,ML459 .J6,Journal of the American Musical Instrument Society.,v.5-6(1979-1980),Item in place,0123500093786,39097014557350,,
991426480101921,"0ml""459 j6",Main Library,Stacks,ML459 .J6,Journal of the American Musical Instrument Society.,v.7(1981),Item in place,0123500093794,39097014557368,,
991426480101921,"0ml""459 j6",Main Library,Stacks,ML459 .J6,Journal of the American Musical Instrument Society.,v.8(1982),Item in place,0123500093802,39097014557376,,
991426480101921,"0ml""459 j6",Main Library,Stacks,ML459 .J6,Journal of the American Musical Instrument Society.,v.9(1983),Item in place,0123500093810,39097014557384,,
9919758520101921,0ml 1 l57 + 0,Main Library,Stacks,+ ML1 .L57,Living blues.,no.197(2008:Oct.),Item in place,B1544187,39097014556519,,
9919758520101921,0ml 1 l57 + 0,Main Library,Stacks,+ ML1 .L57,Living blues.,v.44:no.223(2013:Feb.),Item in place,B1544217,39097014556527,,
9919758520101921,0ml 1 l57 + 0,Main Library,Stacks,+ ML1 .L57,Living blues.,v.44:no.224(2013:Apr.),Item in place,B1544218,39097014556535,,
9919758520101921,0ml 1 l57 + 0,Main Library,Stacks,+ ML1 .L57,Living blues.,v.44:no.225(2013:June),Item in place,B1544219,39097014556543,,
9919758520101921,0ml 1 l57 + 0,Main Library,Stacks,+ ML1 .L57,Living blues.,v.44:no.226(2013:Aug.),Item in place,B1544220,39097014556550,,
9919758520101921,0ml 1 l57 + 0,Main Library,Stacks,+ ML1 .L57,Living blues.,v.44:no.227(2013:Oct.),Item in place,B1544221,39097014556568,,
9919758520101921,0ml 1 l57 + 0,Main Library,Stacks,+ ML1 .L57,Living blues.,v.44:no.228(2013:Dec.),Item in place,B1544222,39097014556576,,
9919758520101921,0ml 1 l57 + 0,Main Library,Stacks,+ ML1 .L57,Living blues.,v.45:no.229(2014:Feb.),Item in place,B1666317,39097014556584,,
9919758520101921,0ml 1 l57 + 0,Main Library,Stacks,+ ML1 .L57,Living blues.,v.45:no.230(2014:Apr.),Item in place,B2012806,39097014556592,,
9919758520101921,0ml 1 l57 + 0,Main Library,Stacks,+ ML1 .L57,Living blues.,v.45:no.231(2014:Jun.),Item in place,B2022706,39097014556600,,
9919758520101921,0ml 1 l57 + 0,Main Library,Stacks,+ ML1 .L57,Living blues.,v.45:no.234(2014:Dec.),Item in place,B2037010,39097014556618,,
